"","X.log10P","log2FC","feature","SigDiff","norm"
"smldur.174",66.8016520336459,0.69085358704292,"smldur.174","UP",66.8052242949834
"larct.175",113.945001393585,0.654258338954274,"larct.175","UP",113.946879714006
"lardur.175",204.933238055864,0.662646193375264,"lardur.175","UP",204.934309377514
"lardist.175",192.761540993906,0.923567641574268,"lardist.175","UP",192.763753500325
"smldur.176",49.4001082332551,0.662518599214432,"smldur.176","UP",49.4045506441625
"lardur.176",200.301464507438,0.653857078583181,"lardur.176","UP",200.302531718657
"lardur.177",231.067526235323,0.645817103326519,"lardur.177","UP",231.068428739719
"larct.178",123.236755795895,0.910224005897757,"larct.178","UP",123.240117197437
"lardur.178",247.852632892206,1.19251093418173,"lardur.178","UP",247.85550168178
"lardist.178",211.341554959291,1.17562420871952,"lardist.178","UP",211.344824741206
"smlct.179",43.8206359712597,0.654575176282718,"smlct.179","UP",43.8255245899814
"smldur.179",62.3865130120154,0.709868493838102,"smldur.179","UP",62.3905515208586
"larct.179",130.693810426227,1.17619907738537,"larct.179","UP",130.699103011444
"lardur.179",227.091514981121,1.11925499957743,"lardur.179","UP",227.094273173444
"lardist.179",196.891064376206,1.28079519763225,"lardist.179","UP",196.895230179742
"smldist.180",83.4640950123369,0.780079475179854,"smldist.180","UP",83.4677403564755
"larct.180",134.477281058006,0.977227227330718,"larct.180","UP",134.480831696595
"lardur.180",231.979288210029,0.768013579984059,"lardur.180","UP",231.980559537412
"lardist.180",212.386428051976,0.639010181059335,"lardist.180","UP",212.387389349482
"larct.182",117.813452526096,0.704087028817007,"larct.182","UP",117.815556420461
"lardur.182",206.019128105972,0.627529699797339,"lardur.182","UP",206.020083824537
"smldur.183",47.8113351244305,0.61036708944517,"smldur.183","UP",47.8152309872542
"smldist.183",92.0614413485703,0.716609209218377,"smldist.183","UP",92.0642303608464
"lardist.183",136.053156212634,-0.819737629339133,"lardist.183","DOWN",136.055625702138
"lardur.185",226.180915392351,0.907166538192386,"lardur.185","UP",226.182734617056
"lardist.185",202.744727494897,0.854189932754919,"lardist.185","UP",202.74652689361
"larct.189",109.406585234066,0.666718659491305,"larct.189","UP",109.40861669151
"smldist.190",89.5492680739745,0.680372146211699,"smldist.190","UP",89.5518526823532
"lardur.196",200.03966367416,0.711171252007979,"lardur.196","UP",200.040927830833
"smlct.197",42.5088680308375,0.595125599250028,"smlct.197","UP",42.5130337160505
"larct.197",109.472930923971,0.616459554162653,"larct.197","UP",109.474666601303
"lardur.200",217.289560816065,0.749483946015963,"lardur.200","UP",217.290853387398
"lardist.200",167.617058118083,0.748031367045626,"lardist.200","UP",167.618727244562
"larct.201",114.485498311667,0.638214281345181,"larct.201","UP",114.487277202053
"larct.202",127.547742945744,0.787566660067932,"larct.202","UP",127.550174409123
"lardur.202",222.044090331193,0.666219266505346,"lardur.202","UP",222.045089788354
"larct.203",127.905005933915,1.07243165045401,"larct.203","UP",127.909501807332
"lardur.203",216.92275657363,0.76801357998406,"lardur.203","UP",216.924116142861
"lardist.203",208.723538195827,1.55979875568001,"lardist.203","UP",208.729366331484
"smldist.204",106.489069635303,0.694985919459915,"smldist.204","UP",106.49133747503
"larct.204",130.481999107414,0.774190304198189,"larct.204","UP",130.484295843194
"lardur.204",220.668315404768,0.733921850503128,"lardur.204","UP",220.669535878564
"smldist.205",93.869666231505,0.718021744264657,"smldist.205","UP",93.8724123139455
"larct.205",121.616086310614,0.697188988200388,"larct.205","UP",121.618084683142
"larct.206",135.145953480016,1.19320972924461,"larct.206","UP",135.151220828673
"lardur.206",250.38933983691,1.21532411011225,"lardur.206","UP",250.392289251599
"lardist.206",201.689312970807,0.689356958396689,"lardist.206","UP",201.690491049162
"smlct.208",43.0071557961592,0.613392899444476,"smlct.208","UP",43.0115298556585
"larct.209",121.477680086587,0.945888533891365,"larct.209","UP",121.481362621341
"smlct.211",34.975789583744,0.595367624753435,"smlct.211","UP",34.9808564734332
"lardur.211",194.199289002953,0.623654110419243,"lardur.211","UP",194.200290405813
"lardist.211",146.773381552632,0.674206636889965,"lardist.211","UP",146.774930035697
"lardur.213",236.723538195827,0.78686154713908,"lardur.213","UP",236.724845943651
"lardur.215",201.637717154984,0.601148732964404,"lardur.215","UP",201.638613264604
"lardist.215",174.121315821068,0.604918395123045,"lardist.215","UP",174.12236659753
"lardur.219",201.14832000612,0.601148732964405,"lardur.219","UP",201.149218295979
"larct.220",129.898533631546,0.867528893198298,"larct.220","UP",129.901430500231
"lardur.220",228.828273546347,0.749483946015962,"lardur.220","UP",228.829500939864
"lardur.224",216.014476891607,0.666219266505345,"lardur.224","UP",216.015504246491
"larct.231",110.336582446967,0.65197515509847,"larct.231","UP",110.338508679786
"smldist.232",89.7590164070826,0.746314312351845,"smldist.232","UP",89.7621190225573
"larct.232",121.40969187197,0.813656799819649,"larct.232","UP",121.412418301566
"lardur.232",220.532539890493,1.00199918087081,"lardur.232","UP",220.534816192161
"lardist.232",176.358686709524,0.773230375349204,"lardist.232","UP",176.36038178435
"lardist.233",168.973928442767,-0.855426947143443,"lardist.233","DOWN",168.976093719328
"lardur.235",258.527243550683,1.1990511273265,"lardur.235","UP",258.530024139402
"lardist.235",214.19297262188,0.970729744883174,"lardist.235","UP",214.195172300486
"smldur.236",68.1573564138766,0.664963933767544,"smldur.236","UP",68.1606001320514
"smldist.236",104.435064237107,0.676980305627745,"smldist.236","UP",104.437258411655
"smldur.237",50.2073167774812,0.631320551288526,"smldur.237","UP",50.2112858193536
"smldist.237",76.6960160455622,0.592262551938089,"smldist.237","UP",76.6983027986381
"larct.237",143.044246899535,1.21350313509199,"larct.237","UP",143.049394129839
"lardur.237",237.539893798881,1.05415935470724,"lardur.237","UP",237.542232872238
"lardist.237",219.666408800239,1.6932449369159,"lardist.237","UP",219.672934686115
"larct.239",117.878809610945,0.658628905407586,"larct.239","UP",117.880649588168
"lardur.239",201.368663055359,0.602704920137591,"lardur.239","UP",201.36956501399
"larct.241",121.613075684474,0.81726583908359,"larct.241","UP",121.615821753953
"lardur.241",218.132700908608,0.632268198759176,"lardur.241","UP",218.133617236682
"lardur.243",210.830648909508,0.627529699797339,"lardur.243","UP",210.831582817016
"larct.244",127.122066679497,0.813081662924909,"larct.244","UP",127.124666916602
"lardur.244",240.281794980645,1.1424660702719,"lardur.244","UP",240.284511002774
"lardist.244",203.996958873507,0.864699377251398,"lardist.244","UP",203.998791502921
"smldur.245",66.6462496300707,0.705442363997645,"smldur.245","UP",66.6499830358764
"smldist.245",112.034808310258,0.669383422200597,"smldist.245","UP",112.036808002023
"lardist.245",181.648347432512,0.661040041162704,"lardist.245","UP",181.649550230378
"smldur.247",43.5071428800554,0.589746245847722,"smldur.247","UP",43.5111397485753
"lardur.247",228.600605441916,0.846972355984873,"lardur.247","UP",228.602174465998
"lardist.247",181.775687950588,0.878686051837916,"lardist.247","UP",181.777811679774
"smldur.248",58.5359778053361,0.712952543949386,"smldur.248","UP",58.5403194299171
"larct.251",104.676163821485,0.622456883614146,"larct.251","UP",104.678014525278
"smlct.252",38.7954112698815,0.704384438770719,"smlct.252","UP",38.8018052806417
"smldur.252",51.494188491496,0.691937013366082,"smldur.252","UP",51.4988371250088
"larct.252",114.75620731258,0.714049317295311,"larct.252","UP",114.758428811113
"lardur.252",232.253926542886,0.638193940195188,"lardur.252","UP",232.254803364954
"lardist.252",203.731890270192,0.595369384957076,"lardist.252","UP",203.732760197691
"inadist.253",14.738764547923,0.595663026930752,"inadist.253","UP",14.7507964137793
"smlct.253",52.0175063370032,0.727784348235965,"smlct.253","UP",52.0225973551659
"larct.253",116.337962621271,0.800014128774941,"larct.253","UP",116.340713292787
"lardur.253",227.091514981121,1.09723151521294,"lardur.253","UP",227.094165696565
"lardist.253",199.419548211168,0.723112132487487,"lardist.253","UP",199.420859239706
"inact.254",16.4494044733641,0.606049598283815,"inact.254","UP",16.4605651070646
"inadist.254",20.9461853130167,0.703865988640333,"inadist.254","UP",20.9580081710357
"larct.256",140.692830680096,1.05463299456959,"larct.256","UP",140.696783387295
"lardur.256",221.288590731659,0.857234853679277,"lardur.256","UP",221.290251117391
"lardist.256",204.66706742197,0.994430496864442,"lardist.256","UP",204.669483262948
"smlct.258",33.5008199874978,0.68938181545798,"smlct.258","UP",33.5079123062332
"smldist.258",80.356627740972,0.592562778392646,"smldist.258","UP",80.3588125381871
"larct.258",150.648612165517,1.28420939591102,"larct.258","UP",150.654085710176
"lardur.258",236.102687159434,1.04207942242299,"lardur.258","UP",236.104986845742
"lardist.258",222.370410531571,1.04527569057426,"lardist.258","UP",222.372867232603
"inact.259",20.9604227817757,0.676032914353325,"inact.259","UP",20.9713219347772
"smlct.259",74.0769777176576,0.862616031676168,"smlct.259","UP",74.0820000688457
"smldur.259",84.4856620007762,0.741944677111255,"smldur.259","UP",84.4889197801303
"smldist.259",108.595039648452,0.699439137565861,"smldist.259","UP",108.597292099555
"larct.259",146.21645371773,1.50696711238578,"larct.259","UP",146.224219223994
"lardur.259",255.535212480354,1.60159020551746,"lardur.259","UP",255.540231487267
"lardist.259",227.640722665124,1.60244602488125,"lardist.259","UP",227.646362696096
"smldur.262",43.9035511963766,0.636817632352463,"smldur.262","UP",43.9081694488593
"smldist.262",75.8645867059757,0.591728046389382,"smldist.262","UP",75.8668943489147
"larct.262",122.567973696457,0.7410555472452,"larct.262","UP",122.570213915859
"lardist.262",190.541231947261,0.710646839097142,"lardist.262","UP",190.542557164823
"smlct.263",43.6952169195163,0.630614581125006,"smlct.263","UP",43.6997672350038
"smldist.263",107.870841589413,0.650558335931357,"smldist.263","UP",107.872803297943
"inadist.264",12.1807104784647,0.693834156767574,"inadist.264","UP",12.2004554667962
"lardur.264",219.569304895684,0.791254880510533,"lardur.264","UP",219.570730601006
"lardist.264",191.199449378764,0.719907656907678,"lardist.264","UP",191.200804678685
"inact.265",11.0012062861576,0.632553741749071,"inact.265","UP",11.0193767512866
"inadur.265",23.9833544915978,0.622568066172127,"inadur.265","UP",23.9914335475532
"smlct.265",47.5944158892574,0.899041236832802,"smlct.265","UP",47.6029064132131
"smldur.265",49.1783583975254,0.669613630892484,"smldur.265","UP",49.1829169233601
"smldist.265",105.310712120779,1.01956057084911,"smldist.265","UP",105.315647418336
"larct.265",131.611803727237,1.08454411218791,"larct.265","UP",131.616272232076
"lardur.265",237.763210900591,1.09122045456603,"lardur.265","UP",237.765714979766
"lardist.265",203.143733257433,0.802580247935442,"lardist.265","UP",203.145318668242
"larct.267",133.074074877835,1.16561324738951,"larct.267","UP",133.079179659458
"lardur.267",200.658247010108,0.775709128526412,"lardur.267","UP",200.659746381334
"lardist.267",189.971465164605,1.14509802588447,"lardist.267","UP",189.974916308116
"larct.268",126.863554089437,0.658403397222973,"larct.268","UP",126.865262586876
"lardur.268",222.74256143314,0.711716290195817,"lardur.268","UP",222.743698482974
"lardist.268",202.531987257033,0.963347078711551,"lardist.268","UP",202.534278333019
"larct.270",131.870377606737,0.987049702694786,"larct.270","UP",131.874071588235
"lardur.270",228.469560161076,1.26222620263472,"lardur.270","UP",228.473046846192
"larct.271",121.716223194651,0.608587375056307,"larct.271","UP",121.717744669227
"smlct.272",40.0495587794408,0.698154831310157,"smlct.272","UP",40.0556435299243
"smldur.272",57.6159478471215,0.686720625338109,"smldur.272","UP",57.6200401903668
"larct.273",111.147567916429,0.688333188027345,"larct.273","UP",111.149699308253
"lardur.273",208.217671935869,0.922488154404783,"lardur.273","UP",208.219715422887
"inadist.275",12.3120253799654,0.661183617503931,"inadist.275","UP",12.3297661264506
"inact.276",18.2885025127991,0.672980699687835,"inact.276","UP",18.3008805029379
"inadur.276",36.8313685925103,0.649416963356445,"inadur.276","UP",36.8370934628351
"inadist.276",24.3548134248855,0.852124757206843,"inadist.276","UP",24.3697159105893
"smlct.276",50.680630515235,0.609663275299827,"smlct.276","UP",50.6842973585608
"smldur.276",50.9288606558967,0.707070112003117,"smldur.276","UP",50.9337687183172
"larct.276",129.717702013151,0.922605289759947,"larct.276","UP",129.720982944524
"lardur.276",221.105130343255,0.604592173396694,"lardur.276","UP",221.10595694328
"lardist.276",202.000790345044,0.803110181649847,"lardist.276","UP",202.002386832399
"inadur.277",30.695629261079,0.608710357961364,"inadur.277","UP",30.7016641899669
"inadist.277",13.5858007357031,0.664034007568174,"inadist.277","UP",13.6020190704703
"smldur.277",49.7582920431032,0.640470450938462,"smldur.277","UP",49.7624138225355
"larct.277",140.120529617703,0.928737916503796,"larct.277","UP",140.123607484475
"lardur.277",239.765179120193,0.805512886448435,"lardur.277","UP",239.76653221321
"larct.278",121.444518316869,0.772414160798418,"larct.278","UP",121.446974654999
"lardist.278",197.969813237003,0.594186957544794,"lardist.278","UP",197.970704931903
"inadist.279",13.3549259344736,0.595663026930751,"inadist.279","UP",13.3682033630899
"lardur.280",225.999901307923,0.638193940195188,"lardur.280","UP",226.000802393921
"lardist.280",209.183729872921,0.613359226667148,"lardist.280","UP",209.184629103307
"lardur.281",239.39617926144,0.791254880510533,"lardur.281","UP",239.397486890029
"lardist.281",207.65197344166,0.814938277331069,"lardist.281","UP",207.653572564046
"smlct.282",28.2130098889328,0.597816479658673,"smlct.282","UP",28.2193428615263
"inadist.283",11.1775356516993,0.67492834252181,"inadist.283","UP",11.1978940659638
"smlct.283",61.661318362201,0.784029842693557,"smlct.283","UP",61.666302669764
"smldur.283",80.5853506187962,0.670348488886576,"smldur.283","UP",80.5881387143968
"smldist.283",124.318170913482,0.987806360146072,"smldist.283","UP",124.322095303606
"larct.283",116.201659815202,0.745732849887405,"larct.283","UP",116.204052688757
"lardur.283",214.646621077601,0.962681429829667,"lardur.283","UP",214.648779860418
"smldist.284",100.635492443663,0.736435063493176,"smldist.284","UP",100.638186966883
"smlct.285",36.6977543436909,0.597449136698319,"smlct.285","UP",36.7026173363811
"larct.287",125.868984985119,0.666313484281627,"larct.287","UP",125.870748606829
"smldur.288",47.8988528019751,0.597229141882774,"smldur.288","UP",47.9025759473662
"smlct.289",35.653257567407,0.611832738809236,"smlct.289","UP",35.658506901834
"smldur.289",44.3454694442967,0.647652883762048,"smldur.289","UP",44.3501985845937
"smldist.289",87.2781525405311,0.680614051296621,"smldist.289","UP",87.2808062885251
"larct.289",124.365358725771,0.824169312383341,"larct.289","UP",124.368089581071
"smldist.290",99.1733887000328,0.618444184990459,"smldist.290","UP",99.1753169869285
"larct.290",116.540248936895,0.629473993733976,"larct.290","UP",116.541948927338
"lardur.290",225.815308569182,0.632268198759176,"lardur.290","UP",225.816193722395
"lardist.290",198.854551080147,0.660245294770131,"lardist.290","UP",198.855647164309
"lardur.292",203.813426651997,0.64793947519655,"lardur.292","UP",203.814456575564
"smldist.294",109.657933399313,0.657726559396272,"smldist.294","UP",109.65990589835
"larct.295",115.995659849569,0.847223721669344,"larct.295","UP",115.998753838011
"lardist.295",198.098777599897,0.723112132487488,"lardist.295","UP",198.100097369309
"smldist.296",82.9724789263487,0.591266473271881,"smldist.296","UP",82.9745855983975
"larct.296",111.807395486548,0.940252128353792,"larct.296","UP",111.811348974736
"smldist.299",79.221409846616,0.669383422200595,"smldist.299","UP",79.2242377827103
